regNo,name,rankOf12Month,rankOf24Month,rankOf36Month,rankOf48Month,rankOf60Month,rankLastUpdate,fundType,typeOfInvest,fundSize,initiationDate,dailyEfficiency,weeklyEfficiency,monthlyEfficiency,quarterlyEfficiency,sixMonthEfficiency,annualEfficiency,statisticalNav,efficiency,cancelNav,issueNav,dividendIntervalPeriod,guaranteedEarningRate,date,netAsset,estimatedEarningRate,investedUnits,articlesOfAssociationLink,prosoectusLink,websiteAddress,manager,managerSeoRegisterNo,guarantorSeoRegisterNo,auditor,custodian,guarantor,beta,alpha,isCompleted,fiveBest,stock,bond,other,cash,deposit,fundUnit,commodity,fundPublisher,smallSymbolName,insCode,fundWatch
11922,آوای تاراز زاگرس,,,,,,0001-01-01T00:00:00,6,Negotiable,2514014314646,2022-02-12T00:00:00,0.96,3.41,-0.85,12.94,34.03,15.86,21094.0,107.02,21094.0,21233.0,0,,2025-03-02T00:00:00,2514014314646,,119179349,,,['tarazfund.ir'],سبد گردان زاگرس,11716,,موسسه حسابرسی رازدار,موسسه حسابرسی و خدمات مالی و مدیریت ایران مشهود,----,1.018738,-21.14,True,26.2,92.98,0.0,1.57,0.0,5.06,0.0,0.4,2,تاراز,24651394045981418,
11773,فراز داریک,,,,,,0001-01-01T00:00:00,6,Negotiable,1936756369191,2021-03-15T00:00:00,2.47,9.52,1.65,12.24,43.3,15.81,23980.0,132.18,23980.0,24170.0,0,,2025-03-02T00:00:00,1936756369191,,80764516,,,['farazdarik.ir'],سبدگردان داریک پارس,11650,,موسسه حسابرسی و خدمات مدیریت ارقام نگر آریا,موسسه حسابرسی و خدمات مدیریت آزموده کاران,----,1.326437,-26.19,True,47.6,99.74,0.0,-0.54,0.0,0.0,0.0,0.0,2,فراز,13666407494621646,
11411,مشترک گنجینه الماس پایدار,,,,,,0001-01-01T00:00:00,4,IssuanceAndCancellation,163612111471,2016-03-08T00:00:00,0.243,1.919,0.931,2.387,8.141,15.326,1012871.0,224.856,1012871.0,1013824.0,1,,2025-03-02T00:00:00,163612111471,,161533,,,['almaspaidarfund.ir'],سبد گردان الماس,11369,11041,موسسه حسابرسی و خدمات مدیریت آزموده کاران,مشاور سرمایه گذاری سهم آشنا,تامین سرمایه لوتوس پارسیان,,,True,5.16,20.49,46.44,0.7,0.01,32.37,,,1,,None,
11929,مروارید بها بازار,,,,,,0001-01-01T00:00:00,6,Negotiable,310770369126,2022-03-15T00:00:00,1.34,4.32,-2.11,13.67,32.41,15.21,16212.0,59.14,16212.0,16326.0,0,,2025-03-02T00:00:00,310770369126,,19168990,,,['morvaridfund.ir'],سبدگردان بها بازار پارس,11831,,مؤسسه حسابرسی و خدمات مالی و مدیریت ایران مشهود,موسسه حسابرسی بهراد مشار,----,1.10444,-22.79,True,26.29,96.77,0.0,0.39,0.0,2.84,0.0,0.0,2,مروارید,31248540252187559,
12022,مشترک سهامی نوید,,,,,,0001-01-01T00:00:00,6,IssuanceAndCancellation,292885334046,2022-11-21T00:00:00,0.61,4.37,-0.97,9.55,35.96,14.85,1747421.0,74.76,1747421.0,1759568.0,0,,2025-03-02T00:00:00,292885334046,,167610,,,['navidfund.navidfg.com'],سبدگردان نوید,,,موسسه حسابرسی دش و همکاران,موسسه حسابرسی حسابرسین,----,1.006862,-21.15,True,19.88,98.82,0.0,0.54,0.0,0.64,0.0,0.0,2,,None,
11772,طلای سرخ نو ویرا,,,,,,0001-01-01T00:00:00,5,Negotiable,16990778980939,2021-01-19T00:00:00,-1.02,-2.28,1.62,16.82,10.49,14.57,35562.0,254.98,35562.0,35730.0,0,,2025-03-02T00:00:00,16990778980939,,477775887,,,['ngmf.ir'],سبدگردان نوویرا,,,موسسه حسابرسی و بهبود سیستمهای مدیریت حسابرسین,مشاور سرمایه گذاری هوشمند آبان,----,,,True,0.0,0.0,0.62,0.4,1.1,1.36,0.0,96.53,2,,None,
12205,ثروت هامون,,,,,,0001-01-01T00:00:00,6,Negotiable,365281377034,2024-01-10T00:00:00,0.853,2.685,-6.021,5.987,18.561,14.195,11472.0,14.72,11472.0,11550.0,0,,2025-03-02T00:00:00,365281377034,,31841558,,,['hamounetf.ir'],سبد گردان هامون ایرانیان,12065,,موسسه حسابرسی ایران مشهود,موسسه حسابرسی آزموده کاران,----,0.981464,-22.805,True,46.14,95.1,3.42,0.52,0.0,0.96,,,1,هامون,63514093298304639,
11878,ثروت داریوش,,,,,,0001-01-01T00:00:00,6,Negotiable,4596581148894,2021-09-26T00:00:00,1.57,3.8,3.51,14.34,37.13,13.1,20089.0,98.51,20089.0,20241.0,0,,2025-03-02T00:00:00,4596581148894,,228800000,,,['servat.dariush.fund'],سبدگردان داریوش,11760,,موسسه حسابرسی رازدار,مشاور سرمایه گذاری ایرانیان تحلیل فارابی,----,1.063798,-23.9,True,35.12,99.12,0.0,0.9,0.0,0.0,0.0,0.0,2,داریوش,58789178087946067,
12168,بخشی بهین خودرو,,,,,,0001-01-01T00:00:00,21,Negotiable,10529416561095,2023-10-04T00:00:00,1.94,9.8,5.1,9.38,28.65,12.15,11846.0,15.88,11846.0,11928.0,0,,2025-03-02T00:00:00,10529416561095,,888823772,,,['vistakhodro.ir'],سبد گردان ویستا,11785,,موسسه حسابرسی رازدار,موسسه حسابرسی و بهبود سیستمهای مدیریت حسابرسین,----,,,True,81.67,95.09,0.0,2.84,0.91,0.01,0.0,1.15,2,بهین رو,42799209630949274,
11534,اختصاصی بازارگردانی نماد صنعت و معدن,,,,,,0001-01-01T00:00:00,11,IssuanceAndCancellation,20946317657032,2019-04-15T00:00:00,0.235,0.289,-3.65,7.85,16.057,5.719,5210973.0,240.654,5210973.0,5216923.0,0,,2025-03-02T00:00:00,20946317657032,,4019656,,,['namad.smbfund.ir'],کارگزاری بانک صنعت و معدن,10000000,,موسسه حسابرسی و خدمات مدیریت رهیافت,مشاور سرمایه گذاری سهم آشنا,----,,,True,73.7,73.7,0.0,24.76,1.42,0.12,,,1,,None,
11941,اختصاصی بازارگردانی آوای فراز,,,,,,0001-01-01T00:00:00,11,IssuanceAndCancellation,3093076877031,2022-03-15T00:00:00,0.88,1.646,-10.692,-4.086,25.991,4.726,2447552.0,144.771,2447552.0,2451081.0,0,,2025-03-02T00:00:00,3093076877031,,1263743,,,['farazfund.ir'],سبدگردان فراز,11761,,موسسه حسابرسی رازدار (حسابداران رسمی),مؤسسه حسابرسی و بهبود سیستمهای مدیریت حسابرسین,----,,,True,96.59,98.49,0.05,0.0,0.0,1.45,,,1,,None,
12148,اختصاصی بازارگردانی کارگزاری رفاه کارگران,,,,,,0001-01-01T00:00:00,11,IssuanceAndCancellation,7529116422689,2023-09-03T00:00:00,1.099,4.117,2.866,7.89,6.599,4.454,1046124.0,4.613,1046124.0,1047527.0,0,,2025-03-02T00:00:00,7529116422689,,7197152,,,['brfund.ir'],کارگزاری بانک رفاه کارگران,10641,,موسسه حسابرسی رازدار,مشاور سرمایه گذاری ایرانیان تحلیل فارابی,----,,,True,76.77,97.55,2.44,0.01,0.0,0.0,,,1,,None,
11777,اختصاصی بازارگردانی آسمان زاگرس,,,,,,0001-01-01T00:00:00,11,IssuanceAndCancellation,30536202424502,2021-01-03T00:00:00,0.211,-0.676,-4.886,25.854,28.62,4.21,43438965.0,4243.927,43438965.0,43493677.0,0,,2025-03-02T00:00:00,30536202424502,,702968,,,['azmfund.com'],سبد گردان آسمان,10906,,موسسه حسابرسی و خدمات مدیریت رهیافت و همکاران,موسسه حسابرسی ارقام نگر آریا,----,,,True,81.65,88.31,0.0,11.68,0.0,0.01,,,1,,None,
10719,مشترک بورسیران,,,,,,0001-01-01T00:00:00,6,IssuanceAndCancellation,3775770681738,2009-07-18T00:00:00,0.349,3.66,1.784,16.345,33.461,3.284,5797346.0,45589.836,5797346.0,5836841.0,0,,2025-03-02T00:00:00,3775770681738,18.5,651293,,,['bifund.ir'],سبدگردان سورین,11847,,موسسه حسابرسی بهمند,حسابرسی و بهبود سیستمهای مدیریت حسابرسین,----,1.07623,-35.716,True,24.67,97.58,0.0,1.85,0.56,0.0,,,1,,None,
12220,اختصاصی بازارگردانی رایا نیکان,,,,,,0001-01-01T00:00:00,11,IssuanceAndCancellation,64685358868,2024-02-28T00:00:00,-0.01,-0.113,-2.766,-2.617,11.652,2.997,1045386.0,2.936,1045386.0,1046730.0,0,,2025-03-02T00:00:00,64685358868,,61877,,,['rayafund.ir'],سرمایه گذاری گروه رایا,,,موسسه حسابرسی آزمون پرداز,موسسه حسابرسی ارقام نگر آریا,----,,,True,77.13,99.35,0.0,0.63,0.0,0.02,,,1,,None,
12157,امین نهایت نگر,,,,,,0001-01-01T00:00:00,6,Negotiable,2266565408103,2023-10-31T00:00:00,0.24,0.49,-7.9,-0.41,19.13,2.82,11566.0,15.35,11566.0,11645.0,0,,2025-03-02T00:00:00,2266565408103,,195967513,,,['aminnahayatnegar.com'],سبد گردان امید نهایت نگر,11578,,موسسه حسابرسی رازدار,موسسه حسابرسی و بهبود سیستمهای مدیریت حسابرسین,----,0.882298,-31.18,True,16.91,94.72,0.0,0.8,0.97,0.0,0.0,3.5,2,پیروز,41746336706469006,
12046,نهال آرمان اقتصاد,,,,,,0001-01-01T00:00:00,4,Negotiable,412645577235,2024-11-25T00:00:00,-0.01,0.27,1.89,6.19,0.0,0.0,10695.0,6.53,10695.0,10698.0,0,,2025-03-02T00:00:00,412645577235,,38579596,,,['nahalarmanfund.ir'],سبد گردان آرمان اقتصاد,11213,,موسسه ارقام نگر آریا,موسسه حسابرسی رهیافت و همکاران,----,,,True,0.0,0.0,34.79,1.53,0.0,63.68,0.0,0.0,2,آسود,16582961426722208,
12206,نیکوکاری مهرآور راهین,,,,,,0001-01-01T00:00:00,4,IssuanceAndCancellation,41314457279,2024-04-17T00:00:00,0.536,1.919,3.469,7.263,11.968,0.0,1096580.0,18.996,1117150.0,1118774.0,1,,2025-03-02T00:00:00,41314457279,,36982,,,['rahinnikoo.ir'],سبدگردان اعتبار,11637,,موسسه حسابرسی آرمان نوین رسیدگی,مؤسسه حسابرسی و خدمات مدیریت رهیافت و همکاران,----,,,True,14.27,14.27,85.38,0.28,0.0,0.07,,,1,,None,
12215,اختصاصی بازارگردانی روماک,,,,,,0001-01-01T00:00:00,11,IssuanceAndCancellation,844646331582,2024-10-22T00:00:00,0.103,0.577,2.187,10.155,0.0,0.0,1422081.0,12.92,1422081.0,1422388.0,0,,2025-03-02T00:00:00,844646331582,,593951,,,['romaakfund.ir'],سبدگردان پیشرفت و توسعه صبا,11966,,موسسه حسابرسی بهمند,موسسه حسابرسی آزموده کاران,----,,,True,0.0,80.7,0.0,1.35,0.0,17.95,,,1,,None,
12216,همگام آشنا ایرانیان,,,,,,0001-01-01T00:00:00,4,Negotiable,410541630383,2024-06-11T00:00:00,0.08,0.52,2.27,6.83,13.71,0.0,10065.0,19.25,10089.0,10093.0,1,,2025-03-02T00:00:00,410541630383,,40691615,,,['hamgamfund.ir'],سبدگردان سهم آشنا,11557,,موسسه حسابرسی رازدار,موسسه حسابرسی و خدمات مدیریت رهیافت و همکاران,----,,,True,0.0,0.0,89.28,0.41,0.0,10.31,0.0,0.0,2,همگام,49681831162536304,
12232,بخشی صنایع معیار,,,,,,0001-01-01T00:00:00,21,Negotiable,1209595886131,2024-03-17T00:00:00,1.39,6.633,1.242,7.945,30.246,0.0,10434.0,3.011,10434.0,10493.0,0,,2025-03-02T00:00:00,1209595886131,,115932821,,,['meyarsectorfund.ir'],مشاور سرمایه گذاری معیار,10909,,موسسه حسابرسی هدف نوین نگر,رتبه بندی اعتباری پارس کیان,----,,,True,51.17,81.41,0.0,0.63,0.0,17.96,,,1,تخت گاز,30507739597192201,
12245,در اوراق بهادار با درآمد ثابت پایش,,,,,,0001-01-01T00:00:00,4,Negotiable,4674589271659,2024-04-27T00:00:00,0.08,0.82,2.51,7.07,14.68,0.0,13052.0,26.36,13063.0,13074.0,0,,2025-03-02T00:00:00,4674589271659,,357846334,,,['pfi-fund.com'],سبد گردان پایش,11898,,موسسه حسابرسی ارقام نگر آریا,مشاور سرمایه گذاری اوراق بهادار پاداش,----,,,True,1.39,1.52,48.1,0.45,0.0,40.42,9.51,0.0,2,پایش,58722731270352481,
12248,سهامی به آفرید سپینود,,,,,,0001-01-01T00:00:00,6,Negotiable,517144712112,2024-04-29T00:00:00,2.048,6.612,4.135,16.788,32.546,0.0,13802.0,34.0,13802.0,13892.0,0,,2025-03-02T00:00:00,517144712112,20.0,37468049,,,['behafarid.sepinudcapital.ir'],سبدگردان سپینود,12034,,موسسه حسابرسی بیات رایان,مؤسسه حسابرسی و خدمات مدیریت آزموده کاران حسابداران رسمی,----,0.734412,11.860274,True,51.27,91.29,2.4,1.02,0.0,5.29,,,1,سپینود,3927545069816217,
12252,در اوراق بهادار با درآمد ثابت کیهان,,,,,,0001-01-01T00:00:00,4,Negotiable,5704189923765,2024-05-11T00:00:00,0.046,0.47,2.675,7.363,14.785,0.0,13165.0,27.863,13051.0,13059.0,0,,2025-03-02T00:00:00,5704189923765,,437059400,,,['keyhanfund.ir'],سبدگردان داناک,12025,,مؤسسه حسابرسی و بهبود سیستمهای مدیریت حسابرسین,موسسه حسابرسی هوشیار ممیز,----,,,True,1.44,13.49,46.02,0.68,0.0,39.81,,,1,کارما,33015297618582406,
12268,در اوراق بهادار با درآمد ثابت آرامش,,,,,,0001-01-01T00:00:00,4,Negotiable,49498475892652,2024-06-30T00:00:00,0.057,0.43,2.34,7.665,16.045,0.0,12305.0,22.126,12375.0,12380.0,0,,2025-03-02T00:00:00,49498475892652,20.0,4000000000,,,['arameshfund.ir'],سبدگردان پیشرفت و توسعه صبا,11966,,موسسه حسابرسی رازدار,موسسه حسابرسی و بهبود سیستم های مدیریت حسابرسین,----,,,True,0.84,16.34,46.86,0.34,0.18,36.28,,,1,آرامش,7104496710718469,
12270,سهام نگر کیمیا,,,,,,0001-01-01T00:00:00,6,Negotiable,5720391290546,2024-06-11T00:00:00,0.81,3.699,1.488,16.341,32.701,0.0,13570.0,35.7,13570.0,13661.0,0,,2025-03-02T00:00:00,5720391290546,,421549577,,,['kimiasahm.ir'],تامین سرمایه کیمیا,,,موسسه حسابرسی بهمند,مؤسسه حسابرسی و خدمات مدیریت آزموده کاران,----,0.777282,3.680822,True,33.95,96.95,0.0,0.81,0.18,2.06,,,1,آبنوس,40912525017440979,
12273,در اوراق بهادار با درآمد ثابت اطمینان هیوا,,,,,,0001-01-01T00:00:00,4,Negotiable,1145519906025,2024-09-28T00:00:00,-0.061,0.21,1.886,4.393,0.0,0.0,11198.0,3.543,11455.0,11458.0,0,,2025-03-02T00:00:00,1145519906025,20.0,100000000,,,['etminan.hiwapm.ir'],سبدگردان هیوا,11893,,موسسه حسابرسی وانیا نیک تدبیر,مشاور سرمایه گذاری سهم آشنا,----,,,True,0.0,1.61,63.53,0.56,0.02,34.28,,,1,اطمینان,50243708970398750,
12274,فرصت آفرین سرمایه,,,,,,0001-01-01T00:00:00,6,Negotiable,256979291669,2024-08-31T00:00:00,0.864,3.958,-1.503,9.042,28.571,0.0,12843.0,28.481,12843.0,12924.0,0,,2025-03-02T00:00:00,256979291669,,20009324,,,['forsatafarinfund.ir'],سبدگردان سودآفرین,10000029,,موسسه حسابرسی هوشیار ممیز,موسسه حسابرسی و خدمات مدیریت آزموده کاران,----,0.708415,0.456342,True,47.74,89.1,8.27,0.25,0.17,2.2,,,1,فرصت,8602793697394313,
12279,املاک و مستغلات خانه آگاه,,,,,,0001-01-01T00:00:00,18,Negotiable,5020979212455,2024-10-14T00:00:00,0.018,0.231,0.481,3.886,0.0,0.0,10854.0,7.925,10854.0,10862.0,12,,2025-03-02T00:00:00,5020979212455,,462593307,,,['amlakagahfund.ir'],سبدگردان آگاه,11604,,موسسه حسابرسی و خدمات مالی و مدیریت ایران مشهود,موسسه حسابرسی و بهبود سیستم های مدیریت حسابرسین,----,,,True,7.24,31.99,0.0,39.23,4.15,24.62,,,1,کلید,45292762906823004,
12281,بخشی صنایع پاداش,,,,,,0001-01-01T00:00:00,21,Negotiable,4979291680669,2024-09-18T00:00:00,1.18,3.37,1.79,14.0,32.64,0.0,13264.0,31.09,13264.0,13428.0,0,,2025-03-02T00:00:00,4979291680669,,375384212,,,['padashsectorfund.com'],سبد گردان پاداش سرمایه,11296,,موسسه حسابرسی کارای پارس,موسسه حسابرسی و بهبود سیستم های مدیریت حسابرسین,----,,,True,37.76,94.31,0.01,0.22,1.26,0.0,0.0,4.2,2,پتروپاداش,10712607014123911,
12284,خوشه گندم نو ویرا,,,,,,0001-01-01T00:00:00,17,Negotiable,5388380514404,2024-08-17T00:00:00,0.19,-1.04,7.44,21.26,38.66,0.0,14322.0,40.41,14322.0,14354.0,0,,2025-03-02T00:00:00,5388380514404,,376213370,,,['khooshe.fund'],سبد گردان نو ویرا,11486,,موسسه حسابرسی هوشیار ممیز,موسسه حسابرسی کاربرد تحقیق,----,,,True,0.0,0.0,0.0,0.01,0.0,0.1,99.89,0.0,2,خوشه,55376739611383226,
12286,بخشی گستره فیروزه,,,,,,0001-01-01T00:00:00,21,Negotiable,19311323534383,2024-08-06T00:00:00,0.438,2.707,-5.177,-1.259,12.724,0.0,11685.0,16.512,11685.0,11749.0,0,,2025-03-02T00:00:00,19311323534383,,1652723337,,,['gostareh.fundz.ir'],سبدگردان توسعه فیروزه,11677,,موسسه حسابرسی و خدمات مالی فاطر,مشاور سرمایه گذاری سهم آشنا,----,,,True,42.03,77.07,0.0,0.75,0.0,22.18,,,1,رسانا,8961366473557410,
12287,بخشی خبره صنعت خلیج فارس,,,,,,0001-01-01T00:00:00,21,Negotiable,8784803167307,2024-08-17T00:00:00,0.85,3.498,0.708,23.137,41.349,0.0,14231.0,42.31,14231.0,14328.0,0,,2025-03-02T00:00:00,8784803167307,,617282772,,,['fars.pgibc.ir'],تامین سرمایه خلیج فارس,,,موسسه حسابرسی و خدمات مدیریت ارقام نگر آریا,مشاور سرمایه گذاری ایرانیان تحلیل فارابی,----,,,True,44.88,98.42,0.0,1.51,0.0,0.07,,,1,پتروفارس,41549354947422432,
12288,سهامی اهرمی نارنج,,,,,,0001-01-01T00:00:00,22,Negotiable,35229033155101,2024-06-23T00:00:00,2.527,10.874,1.635,28.598,58.522,0.0,13594.0,56.62,13594.0,13684.0,0,,2025-03-02T00:00:00,35229033155101,20.0,2591506859,,,['narenj.fund'],مشاور سرمایه گذاری ترنج,11319,,موسسه حسابرسی آتیه اندیش نمودگر,موسسه حسابرسی و خدمات مدیریت رهیافت و همکاران,----,,,True,25.85,88.95,0.0,0.23,0.0,10.82,,,1,نارنج اهرم,35831329532779850,
12290,سهامی اهرمی بیدار,,,,,,0001-01-01T00:00:00,22,Negotiable,61848334677974,2024-06-23T00:00:00,2.308,7.689,5.499,28.925,51.156,0.0,13595.0,55.553,13595.0,13686.0,0,,2025-03-02T00:00:00,61848334677974,20.0,4549314366,,,['ahrom.ebidar.ir'],سبد گردان اقتصاد بیدار,11648,,مؤسسه حسابرسی ارقام نگر آریا,مشاور سرمایه گذاری سهم آشنا,----,,,True,26.4,97.32,0.0,0.82,0.0,1.86,,,1,بیدار,44604318643489231,
12292,پناه ثروت هومان,,,,,,0001-01-01T00:00:00,6,Negotiable,2723206448051,2024-09-28T00:00:00,1.036,3.603,3.372,14.196,0.0,0.0,12967.0,29.102,12967.0,13037.0,0,,2025-03-02T00:00:00,2723206448051,,210008998,,,['maskanpanahfund.ir'],تامین سرمایه بانک مسکن,,,موسسه حسابرسی ارکان سیستم,موسسه حسابرسی سامان پندار,----,0.505626,8.458164,True,31.84,79.09,0.0,1.68,0.17,19.06,,,1,هومان,8912965520056581,
12293,در اوراق بهادار با درآمد ثابت شمیم تابان مهرگان,,,,,,0001-01-01T00:00:00,4,Negotiable,18892288869219,2024-08-14T00:00:00,0.09,0.54,2.34,7.16,14.4,0.0,11941.0,18.05,11815.0,11823.0,0,,2025-03-02T00:00:00,18892288869219,,1599000000,,,['shamimfund.ir'],سبدگردان مهرگان,12078,,موسسه حسابرسی دش و همکاران,مشاور سرمایه گذاری سهم آشنا,----,,,True,5.56,5.56,42.29,0.33,0.0,38.08,13.75,0.0,2,شمیم,64659064562132185,
12295,بازنشستگی تکمیلی آتیه فولاد,,,,,,0001-01-01T00:00:00,25,IssuanceAndCancellation,8434478483018,2024-09-17T00:00:00,0.773,5.135,5.024,16.819,0.0,0.0,12898.0,28.98,12898.0,12971.0,0,,2025-03-02T00:00:00,8434478483018,,653935091,,,['atiehfooladfund.ir'],سبدگردان آتیه توکا,11810,,موسسه حسابرسی فریوران راهبرد,مشاور سرمایه گذاری سهم آشنا,----,,,True,39.15,81.0,0.0,0.12,0.0,18.88,,,1,,None,
12297,در اوراق بهادار با درآمد ثابت ارکیده,,,,,,0001-01-01T00:00:00,4,Negotiable,21177861587686,2024-08-17T00:00:00,-0.02,0.57,2.26,7.37,15.22,0.0,11843.0,16.62,11843.0,11851.0,0,,2025-03-02T00:00:00,21177861587686,,1788099753,,,['orkideh.fund'],مشاور سرمایه گذاری خط ارزش,11790,,موسسه حسابرسی وانیا نیک تدبیر,مشاور سرمایه گذاری اوراق بهادار پاداش,----,,,True,0.0,0.0,55.15,1.88,0.13,29.69,13.16,0.0,2,ارکیده,12629673694762396,
12301,اختصاصی بازارگردانی هومان,,,,,,0001-01-01T00:00:00,11,IssuanceAndCancellation,2070659060803,2024-08-10T00:00:00,1.075,3.766,-2.464,5.963,41.775,0.0,1428758.0,42.885,1428758.0,1430976.0,0,,2025-03-02T00:00:00,2070659060803,,1449272,,,['homanfund.meibours.ir'],کارگزاری مهر اقتصاد ایرانیان,10640,,موسسه حسابرسی وانیا نیک تدبیر,موسسه حسابرسی کاربرد تحقیق,----,,,True,88.93,99.98,0.0,0.01,0.01,0.0,,,1,,None,
12304,بخشی صنایع داریا,,,,,,0001-01-01T00:00:00,21,Negotiable,1993022053687,2024-10-29T00:00:00,-0.282,1.636,-1.495,32.636,0.0,0.0,15216.0,52.13,15216.0,15320.0,0,,2025-03-02T00:00:00,1993022053687,,130983769,,,['dariafund.ir'],سبدگردان آرکا,11818,,موسسه حسابرسی ارقام نگر آریا,موسسه حسابرسی هدف نوین نگر,----,,,True,37.95,97.98,0.0,1.07,0.0,0.95,,,1,سیمانیا,66219723709595228,
12309,در اوراق بهادار با درآمد ثابت آسایش هامرز,,,,,,0001-01-01T00:00:00,4,IssuanceAndCancellation,140223319682,2024-11-17T00:00:00,0.0,0.328,1.893,6.342,0.0,0.0,11302.0,7.464,11302.0,11303.0,0,,2025-03-02T00:00:00,140223319682,,12406900,,,['asayesh.hummers.ir'],سبدگردان هامرز,11719,,رهیافت وهمکاران,موسسه حسابرسی و خدمات مدیریت آزموده کاران,----,,,True,0.0,0.0,13.09,1.13,0.0,85.78,,,1,,None,
12310,اختصاصی بازارگردانی توازن بازار,,,,,,0001-01-01T00:00:00,11,IssuanceAndCancellation,181427516821,2024-10-22T00:00:00,0.26,2.32,9.66,29.56,0.0,0.0,1609655.0,32.29,1609655.0,1614520.0,0,,2025-03-02T00:00:00,181427516821,,112712,,,['tavazon.sanaamc.com'],سبدگردان توازن بازار,11860,,موسسه حسابرسی و خدمات مدیریت داریاروش,مشاور سرمایه گذاری هوشمند آبان,----,,,True,0.0,0.0,83.75,0.9,0.0,0.19,15.16,0.0,2,,None,
12314,مختص اوراق دولتی ملت,,,,,,0001-01-01T00:00:00,4,Negotiable,11608621912595,2024-09-01T00:00:00,0.086,0.607,2.635,7.92,14.85,0.0,11876.0,15.032,11609.0,11612.0,0,,2025-03-02T00:00:00,11608621912595,,1000000000,,,['mellatfund.ir'],تامین سرمایه بانک ملت,,,موسسه حسابرسی ارقام نگر آریا,موسسه حسابرسی هوشیار ممیز,----,,,True,0.0,0.0,91.98,0.1,0.0,7.92,,,1,خزانه ملت,65190029034514887,
12322,مبتنی بر کالای فارابی,,,,,,0001-01-01T00:00:00,5,Negotiable,11800465732047,2024-11-19T00:00:00,0.123,0.136,1.494,42.399,0.0,0.0,15419.0,50.532,15419.0,15493.0,0,,2025-03-02T00:00:00,11800465732047,,765300000,,,['energy.irfarabi.ir'],سبدگردان فارابی,11787,,موسسه حسابرسی رازدار,موسسه حسابرسی بهراد مشار,----,,,True,99.09,99.55,0.0,0.03,0.0,0.42,,,1,,None,
12323,عرش میلاد شهر,,,,,,0001-01-01T00:00:00,6,Negotiable,1875198045952,2024-12-14T00:00:00,0.519,2.395,-2.313,0.0,0.0,0.0,10262.0,2.599,10262.0,10323.0,0,,2025-03-02T00:00:00,1875198045952,20.0,182737812,,,['arshfund.ir'],سبدگردان میلاد شهر,12153,,موسسه حسابرسی رازدار,مشاور سرمایه گذری هوشمند آبان,----,0.481711,-4.247575,True,15.55,86.25,0.0,0.37,0.0,13.38,,,1,عرش,13327012090180555,
12327,در اوراق بهادار با درآمد ثابت کارآمد,,,,,,0001-01-01T00:00:00,4,Negotiable,21517567252184,2024-10-29T00:00:00,0.08,0.57,2.24,7.01,0.0,0.0,11299.0,9.8,11305.0,11309.0,0,,2025-03-02T00:00:00,21517567252184,,1903350000,,,['karamadfund.ir'],سبد گردان کارآمد,11368,,موسسه حسابرسی بهمند,مشاور سرمایه گذاری هوشمند آبان,----,,,True,0.03,0.03,48.03,0.87,0.0,31.1,19.96,0.0,2,کارآمد,7803396484851273,
12332,پشتوانه طلای لیان,,,,,,0001-01-01T00:00:00,5,Negotiable,17069567799844,2024-12-28T00:00:00,0.915,-3.924,16.324,0.0,0.0,0.0,12463.0,24.53,12463.0,12524.0,0,,2025-03-02T00:00:00,17069567799844,,1369595270,,,['liangoldfund.ir'],مشاور سرمایه گذاری معیار,10909,,موسسه حسابرسی هدف نوین نگر,موسسه حسابرسی و خدمات مدیریت رهیافت و همکاران,----,,,True,99.81,99.81,0.0,0.0,0.0,0.19,,,1,,None,
12334,زمرد کوروش,,,,,,0001-01-01T00:00:00,4,Negotiable,28970751202861,2024-12-04T00:00:00,0.08,0.56,2.37,10.49,0.0,0.0,11132.0,10.35,11049.0,11060.0,0,,2025-03-02T00:00:00,28970751202861,,2621800000,,,['zomorodkourosh.com'],سبدگردان کوروش,11625,,موسسه حسابرسی دش و همکاران,موسسه حسابرسی و خدمات مدیریت ارقام نگر آریا,----,,,True,6.21,6.31,45.91,2.19,0.0,35.77,9.82,0.0,2,زمرد کوروش,57191287546444240,
12337,در اوراق بهادار با درآمد ثابت ماه آفرید سپینود,,,,,,0001-01-01T00:00:00,4,Negotiable,1951393996781,2025-01-15T00:00:00,0.0,0.496,2.169,0.0,0.0,0.0,10718.0,3.578,10740.0,10740.0,0,,2025-03-02T00:00:00,1951393996781,,181700000,,,['mahafarid.sepinudcapital.ir'],سبدگردان سپینود,12034,,موسسه حسابرسی بیات رایان,مؤسسه حسابرسی و خدمات مدیریت آزموده کاران حسابداران رسمی,----,,,True,0.0,6.33,15.22,2.09,0.0,76.36,,,1,سپنتارود,31379272181300633,
12339,جوانه کوچک گندم,,,,,,0001-01-01T00:00:00,6,Negotiable,7948766547097,2024-11-24T00:00:00,0.619,1.375,-4.111,7.81,0.0,0.0,11057.0,10.526,11057.0,11130.0,0,,2025-03-02T00:00:00,7948766547097,,718860000,,,['javanehfund.ir'],سبدگردان گندم,12257,,موسسه حسابرسی هدف نوین نگر,رتبه بندی اعتباری پارس کیان,----,0.50239,-3.306877,True,22.26,92.56,0.0,0.78,0.0,6.66,,,1,جوانه کوچک,67455383896188985,
